Load Port,Eqp Type (Abrv) in Shipment,ETD,Dsch Port,ETA Dsch Port,Final Dest,ETA Final Dest,Msr (Per Eqp),Unit of Measure,Wgt (Per Eqp),Unit of Measure,PO No.,Item Class,Shipped Qty,PkgCode,Shipped Dtl Qty,PkgCode,Item Shipped Wgt,Unit of Measure,Item Shipped Msr,Unit of Measure
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.790656239,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.1162624956,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.0464960896,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.9534593673,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,3.5580867047,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.790656239,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.1162624956,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.0464960896,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,2.5115906151,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,0.3488320299,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,3.7673859227,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,0.2092992179,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,2.5115906151,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,0.2092992179,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,1.0464960896,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,0.5581312478,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,2.860422645,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,3.9766851406,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,2.720889833,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,1.0464960896,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,0.5581312478,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,2.860422645,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,3.9766851406,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,2.720889833,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,1.0464960896,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,0.5581312478,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,2.860422645,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,3.9766851406,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,2.720889833,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,1.0464960896,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,0.5581312478,
UNKNOWN,,09/04/2017,,,,,,,,,,M-Tops,,,,,,,0.9767296837,
UNKNOWN,,09/04/2017,,,,,,,,,,M-Tops,,,,,,,3.9069187346,
UNKNOWN,,09/04/2017,,,,,,,,,,M-Tops,,,,,,,2.930189051,
UNKNOWN,,09/04/2017,,,,,,,,,,M-Tops,,,,,,,1.6743937434,
UNKNOWN,,09/04/2017,,,,,,,,,,M-Tops,,,,,,,0.9767296837,
UNKNOWN,,09/04/2017,,,,,,,,,,M-Tops,,,,,,,0.9767296837,
UNKNOWN,,09/04/2017,,,,,,,,,,M-Tops,,,,,,,3.9069187346,
UNKNOWN,,09/04/2017,,,,,,,,,,M-Tops,,,,,,,2.930189051,
UNKNOWN,,09/04/2017,,,,,,,,,,M-Tops,,,,,,,1.6743937434,
UNKNOWN,,09/04/2017,,,,,,,,,,M-Tops,,,,,,,0.9767296837,
PAKISTAN - KARACHI,,09/04/2017,,10/03/2017,,,,,,,,C-Trousers,,,,,,,0.9767296837,
PAKISTAN - KARACHI,,09/04/2017,,10/03/2017,,,,,,,,C-Trousers,,,,,,,3.9069187346,
PAKISTAN - KARACHI,,09/04/2017,,10/03/2017,,,,,,,,C-Trousers,,,,,,,2.930189051,
PAKISTAN - KARACHI,,09/04/2017,,10/03/2017,,,,,,,,C-Trousers,,,,,,,1.6743937434,
PAKISTAN - KARACHI,,09/04/2017,,10/03/2017,,,,,,,,C-Trousers,,,,,,,0.9767296837,
PAKISTAN - KARACHI,,09/04/2017,,10/03/2017,,,,,,,,C-Trousers,,,,,,,0.9767296837,
PAKISTAN - KARACHI,,09/04/2017,,10/03/2017,,,,,,,,C-Trousers,,,,,,,3.9069187346,
PAKISTAN - KARACHI,,09/04/2017,,10/03/2017,,,,,,,,C-Trousers,,,,,,,2.930189051,
PAKISTAN - KARACHI,,09/04/2017,,10/03/2017,,,,,,,,C-Trousers,,,,,,,1.0464960896,
PAKISTAN - KARACHI,,09/04/2017,,10/03/2017,,,,,,,,C-Trousers,,,,,,,0.9767296837,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,F-Sweatshirts,,,,,,,2.0232257733,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,F-Sweatshirts,,,,,,,3.4883202988,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,F-Sweatshirts,,,,,,,3.0697218629,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,F-Sweatshirts,,,,,,,1.0464960896,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,F-Sweatshirts,,,,,,,0.8371968717,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,F-Sweatshirts,,,,,,,2.0232257733,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,F-Sweatshirts,,,,,,,3.4883202988,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,F-Sweatshirts,,,,,,,3.0697218629,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,F-Sweatshirts,,,,,,,1.0464960896,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,F-Sweatshirts,,,,,,,0.8371968717,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,F-Sweatshirts,,,,,,,2.0232257733,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,F-Sweatshirts,,,,,,,3.4883202988,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,F-Sweatshirts,,,,,,,3.0697218629,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,F-Sweatshirts,,,,,,,1.0464960896,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,F-Sweatshirts,,,,,,,0.8371968717,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,3.6976195167,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.720889833,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.6046273374,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.0464960896,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,3.6976195167,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.720889833,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.6046273374,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.0464960896,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,3.6976195167,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.720889833,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.6046273374,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.0464960896,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,3.6976195167,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.720889833,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.6046273374,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.0464960896,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,3.6976195167,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.720889833,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.6046273374,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.0464960896,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,3.6976195167,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.720889833,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.6046273374,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.0464960896,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,3.6976195167,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.720889833,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.6046273374,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.0464960896,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,3.6976195167,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.720889833,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.6046273374,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.0464960896,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,3.6976195167,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.720889833,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.6046273374,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.0464960896,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,M-Tops,,,,,,,1.3953281195,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,M-Tops,,,,,,,3.6976195167,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,M-Tops,,,,,,,2.720889833,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,M-Tops,,,,,,,1.6046273374,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,M-Tops,,,,,,,1.0464960896,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,M-Tops,,,,,,,1.3953281195,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,M-Tops,,,,,,,3.6976195167,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,M-Tops,,,,,,,2.720889833,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,M-Tops,,,,,,,1.6046273374,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,M-Tops,,,,,,,1.0464960896,
CHINA - SHENZHEN,,09/04/2017,,,,,,,,,,M-Tops,,,,,,,1.3953281195,
CHINA - SHENZHEN,,09/04/2017,,,,,,,,,,M-Tops,,,,,,,3.6976195167,
CHINA - SHENZHEN,,09/04/2017,,,,,,,,,,M-Tops,,,,,,,2.720889833,
CHINA - SHENZHEN,,09/04/2017,,,,,,,,,,M-Tops,,,,,,,1.6046273374,
CHINA - SHENZHEN,,09/04/2017,,,,,,,,,,M-Tops,,,,,,,1.0464960896,
CHINA - SHENZHEN,,09/04/2017,,,,,,,,,,M-Tops,,,,,,,1.3953281195,
CHINA - SHENZHEN,,09/04/2017,,,,,,,,,,M-Tops,,,,,,,3.6976195167,
CHINA - SHENZHEN,,09/04/2017,,,,,,,,,,M-Tops,,,,,,,2.720889833,
CHINA - SHENZHEN,,09/04/2017,,,,,,,,,,M-Tops,,,,,,,1.6046273374,
CHINA - SHENZHEN,,09/04/2017,,,,,,,,,,M-Tops,,,,,,,1.0464960896,
PAKISTAN - KARACHI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,0.9767296837,
PAKISTAN - KARACHI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,3.9069187346,
PAKISTAN - KARACHI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,2.930189051,
PAKISTAN - KARACHI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,1.6743937434,
PAKISTAN - KARACHI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,0.9767296837,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,3.2092546749,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,3.5580867047,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.720889833,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,0.5581312478,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,0.4185984359,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,3.2092546749,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,3.5580867047,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.720889833,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,0.5581312478,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,0.4185984359,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,3.2092546749,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,3.5580867047,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.720889833,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,0.5581312478,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,0.4185984359,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,3.2092546749,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,3.5580867047,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.720889833,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,0.5581312478,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,0.4185984359,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,3.2092546749,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,3.5580867047,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.720889833,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,0.5581312478,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,0.4185984359,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,1.1162624956,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,2.790656239,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,2.790656239,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,0.139532812,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,3.1394882689,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,0.4883648418,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,1.1162624956,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,2.790656239,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,2.930189051,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,3.1394882689,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,D-Jackets,,,,,,,0.4883648418,
UNKNOWN,,09/04/2017,,,,,,,,,,S-Shorts,,,,,,,1.5348609315,
UNKNOWN,,09/04/2017,,,,,,,,,,S-Shorts,,,,,,,3.4185538928,
UNKNOWN,,09/04/2017,,,,,,,,,,S-Shorts,,,,,,,3.1394882689,
UNKNOWN,,09/04/2017,,,,,,,,,,S-Shorts,,,,,,,2.4418242091,
UNKNOWN,,09/04/2017,,,,,,,,,,M-Tops,,,,,,,1.5348609315,
UNKNOWN,,09/04/2017,,,,,,,,,,M-Tops,,,,,,,3.4185538928,
UNKNOWN,,09/04/2017,,,,,,,,,,M-Tops,,,,,,,3.1394882689,
UNKNOWN,,09/04/2017,,,,,,,,,,M-Tops,,,,,,,2.4418242091,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,F-Sweatshirts,,,,,,,2.930189051,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,F-Sweatshirts,,,,,,,2.860422645,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,F-Sweatshirts,,,,,,,2.860422645,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,F-Sweatshirts,,,,,,,1.2557953076,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,F-Sweatshirts,,,,,,,0.5581312478,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,F-Sweatshirts,,,,,,,2.930189051,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,F-Sweatshirts,,,,,,,2.860422645,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,F-Sweatshirts,,,,,,,2.860422645,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,F-Sweatshirts,,,,,,,1.2557953076,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,F-Sweatshirts,,,,,,,0.5581312478,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.0232257733,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.860422645,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.9999554569,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.7441601494,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,0.5581312478,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.0232257733,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.860422645,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.9999554569,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,0.5581312478,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.0232257733,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.860422645,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.9999554569,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.7441601494,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,0.5581312478,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.0232257733,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.860422645,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.9999554569,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.7441601494,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,0.5581312478,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.0232257733,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.860422645,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.9999554569,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.7441601494,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,0.5581312478,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.0232257733,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.860422645,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.9999554569,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.7441601494,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,0.5581312478,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.0232257733,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.860422645,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,2.9999554569,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,1.7441601494,
BANGLADESH - CHITTAGONG,,09/04/2017,,10/01/2017,,,,,,,,M-Tops,,,,,,,0.5581312478,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,M-Tops,,,,,,,2.0232257733,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,M-Tops,,,,,,,2.860422645,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,M-Tops,,,,,,,2.9999554569,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,M-Tops,,,,,,,1.7441601494,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,M-Tops,,,,,,,0.5581312478,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,M-Tops,,,,,,,2.0232257733,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,M-Tops,,,,,,,2.860422645,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,M-Tops,,,,,,,2.9999554569,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,M-Tops,,,,,,,1.7441601494,
CHINA - SHANGHAI,,09/04/2017,,10/03/2017,,,,,,,,M-Tops,,,,,,,0.5581312478,
CHINA - SHENZHEN,,09/04/2017,,,,,,,,,,M-Tops,,,,,,,2.0232257733,
CHINA - SHENZHEN,,09/04/2017,,,,,,,,,,M-Tops,,,,,,,2.860422645,
CHINA - SHENZHEN,,09/04/2017,,,,,,,,,,M-Tops,,,,,,,2.9999554569,
CHINA - SHENZHEN,,09/04/2017,,,,,,,,,,M-Tops,,,,,,,1.7441601494,
CHINA - SHENZHEN,,09/04/2017,,,,,,,,,,M-Tops,,,,,,,0.5581312478,
