Load_Port,Item_Class,ETD_Yr,ETD_Day,ETD_Mth,ETD_Dte,ETD,ETA_Yr,ETD_Day_1,ETD_Mth_1,ETA_Dsch_Port_Dte,ETA_Dsch_Port,Sum_Shipped_Msr,Load_port_1,ETD_Dte_1,mth_ETD,ETA_Dsch_Port_Dte_1,Item_Class_1,HK_Prev_diff_ETD,HK_Prev_diff_ETA,HK_Prev_ETD,HK_Prev_ETA,HK_Next_diff_ETD,HK_Next_diff_ETA,HK_Next_ETD,HK_Next_ETA,UK_Prev_diff_ETD,UK_Prev_diff_ETA,UK_Prev_ETD,UK_Prev_ETA,UK_Next_diff_ETD,UK_Next_diff_ETA,UK_Next_ETD,UK_Next_ETA,ETD_Dte_2,Load_Port_2,Item_Class_2,prev_ETD_Dte,prev_Shipped_Msr,prev_ETD_Dte_diff,Transport_Days
CHINA - YANTIAN,I-Knitwear,2016,9,2,2016-09-02,09/02/2016,2016,9,2,2016-09-25,09/25/2016,152.27,CHINA - YANTIAN,2016-09-02,9,2016-09-25,I-Knitwear,-63,-86,2016-07-01,2016-07-01,14,6,2016-09-16,2016-10-01,-4,-27,2016-08-29,2016-08-29,114,91,2016-12-25,2016-12-25,2016-09-02,CHINA - YANTIAN,I-Knitwear,2016-08-31,80.95,2,23
CHINA - YANTIAN,I-Knitwear,2016,9,5,2016-09-05,09/05/2016,2016,9,5,2016-09-28,09/28/2016,21.4,CHINA - YANTIAN,2016-09-05,9,2016-09-28,I-Knitwear,-66,-89,2016-07-01,2016-07-01,11,3,2016-09-16,2016-10-01,-7,-30,2016-08-29,2016-08-29,111,88,2016-12-25,2016-12-25,2016-09-05,CHINA - YANTIAN,I-Knitwear,2016-09-02,152.27,3,23
CHINA - YANTIAN,I-Knitwear,2016,9,9,2016-09-09,09/09/2016,2016,9,9,2016-10-02,10/02/2016,39.58,CHINA - YANTIAN,2016-09-09,9,2016-10-02,I-Knitwear,-70,-93,2016-07-01,2016-07-01,7,7,2016-09-16,2016-10-09,-11,-34,2016-08-29,2016-08-29,107,84,2016-12-25,2016-12-25,2016-09-09,CHINA - YANTIAN,I-Knitwear,2016-09-05,21.4,4,23
CHINA - YANTIAN,I-Knitwear,2016,9,12,2016-09-12,09/12/2016,2016,9,12,2016-10-07,10/07/2016,220.24,CHINA - YANTIAN,2016-09-12,9,2016-10-07,I-Knitwear,-73,-98,2016-07-01,2016-07-01,4,2,2016-09-16,2016-10-09,-14,-39,2016-08-29,2016-08-29,104,79,2016-12-25,2016-12-25,2016-09-12,CHINA - YANTIAN,I-Knitwear,2016-09-09,39.58,3,25
CHINA - YANTIAN,I-Knitwear,2016,9,15,2016-09-15,09/15/2016,2016,9,15,2016-10-09,10/09/2016,68.09,CHINA - YANTIAN,2016-09-15,9,2016-10-09,I-Knitwear,-76,-100,2016-07-01,2016-07-01,1,1,2016-09-16,2016-10-10,-17,-41,2016-08-29,2016-08-29,101,77,2016-12-25,2016-12-25,2016-09-15,CHINA - YANTIAN,I-Knitwear,2016-09-12,220.24,3,24
CHINA - YANTIAN,I-Knitwear,2016,9,16,2016-09-16,09/16/2016,2016,9,16,2016-10-09,10/09/2016,90.62,CHINA - YANTIAN,2016-09-16,9,2016-10-09,I-Knitwear,0,-23,2016-09-16,2016-09-16,15,1,2016-10-01,2016-10-10,-18,-41,2016-08-29,2016-08-29,100,77,2016-12-25,2016-12-25,2016-09-16,CHINA - YANTIAN,I-Knitwear,2016-09-15,68.09,1,23
CHINA - YANTIAN,I-Knitwear,2016,9,18,2016-09-18,09/18/2016,2016,9,18,2016-10-12,10/12/2016,94.61,CHINA - YANTIAN,2016-09-18,9,2016-10-12,I-Knitwear,-2,-26,2016-09-16,2016-09-16,13,74,2016-10-01,2016-12-25,-20,-44,2016-08-29,2016-08-29,98,74,2016-12-25,2016-12-25,2016-09-18,CHINA - YANTIAN,I-Knitwear,2016-09-16,90.62,2,24
CHINA - YANTIAN,I-Knitwear,2016,9,23,2016-09-23,09/23/2016,2016,9,23,2016-10-16,10/16/2016,68.16,CHINA - YANTIAN,2016-09-23,9,2016-10-16,I-Knitwear,-7,-30,2016-09-16,2016-09-16,8,70,2016-10-01,2016-12-25,-25,-48,2016-08-29,2016-08-29,93,70,2016-12-25,2016-12-25,2016-09-23,CHINA - YANTIAN,I-Knitwear,2016-09-18,94.61,5,23
CHINA - YANTIAN,I-Knitwear,2016,10,2,2016-10-02,10/02/2016,2016,10,2,2016-10-27,10/27/2016,29.74,CHINA - YANTIAN,2016-10-02,10,2016-10-27,I-Knitwear,-1,-26,2016-10-01,2016-10-01,7,59,2016-10-09,2016-12-25,-34,-59,2016-08-29,2016-08-29,84,59,2016-12-25,2016-12-25,2016-10-02,CHINA - YANTIAN,I-Knitwear,2016-09-23,68.16,9,25
CHINA - YANTIAN,I-Knitwear,2016,10,23,2016-10-23,10/23/2016,2016,10,23,2016-11-16,11/16/2016,16.69,CHINA - YANTIAN,2016-10-23,10,2016-11-16,I-Knitwear,-13,-37,2016-10-10,2016-10-10,63,39,2016-12-25,2016-12-25,-55,-79,2016-08-29,2016-08-29,63,39,2016-12-25,2016-12-25,2016-10-23,CHINA - YANTIAN,I-Knitwear,2016-10-02,29.74,21,24
CHINA - YANTIAN,I-Knitwear,2016,11,9,2016-11-09,11/09/2016,2016,11,9,2016-12-01,12/01/2016,32.45,CHINA - YANTIAN,2016-11-09,11,2016-12-01,I-Knitwear,-30,-52,2016-10-10,2016-10-10,46,24,2016-12-25,2016-12-25,-72,-94,2016-08-29,2016-08-29,46,24,2016-12-25,2016-12-25,2016-11-09,CHINA - YANTIAN,I-Knitwear,2016-10-23,16.69,17,22
CHINA - YANTIAN,I-Knitwear,2016,11,21,2016-11-21,11/21/2016,2016,11,21,2016-12-18,12/18/2016,12.11,CHINA - YANTIAN,2016-11-21,11,2016-12-18,I-Knitwear,-42,-69,2016-10-10,2016-10-10,34,7,2016-12-25,2016-12-25,-84,-111,2016-08-29,2016-08-29,34,7,2016-12-25,2016-12-25,2016-11-21,CHINA - YANTIAN,I-Knitwear,2016-11-09,32.45,12,27
CHINA - YANTIAN,I-Knitwear,2016,11,27,2016-11-27,11/27/2016,2016,11,27,2016-12-22,12/22/2016,11.76,CHINA - YANTIAN,2016-11-27,11,2016-12-22,I-Knitwear,-48,-73,2016-10-10,2016-10-10,28,3,2016-12-25,2016-12-25,-90,-115,2016-08-29,2016-08-29,28,3,2016-12-25,2016-12-25,2016-11-27,CHINA - YANTIAN,I-Knitwear,2016-11-21,12.11,6,25
CHINA - YANTIAN,I-Knitwear,2016,12,5,2016-12-05,12/05/2016,2016,12,5,2016-12-28,12/28/2016,25.75,CHINA - YANTIAN,2016-12-05,12,2016-12-28,I-Knitwear,-56,-79,2016-10-10,2016-10-10,20,4,2016-12-25,2017-01-01,-98,-1,2016-08-29,2016-12-27,20,4,2016-12-25,2017-01-01,2016-12-05,CHINA - YANTIAN,I-Knitwear,2016-11-27,11.76,8,23
CHINA - YANTIAN,I-Knitwear,2016,12,12,2016-12-12,12/12/2016,2017,12,12,2017-01-05,01/05/2017,75.8,CHINA - YANTIAN,2016-12-12,12,2017-01-05,I-Knitwear,-63,-87,2016-10-10,2016-10-10,13,23,2016-12-25,2017-01-28,-105,-3,2016-08-29,2017-01-02,13,99,2016-12-25,2017-04-14,2016-12-12,CHINA - YANTIAN,I-Knitwear,2016-12-05,25.75,7,24
CHINA - YANTIAN,I-Knitwear,2016,12,16,2016-12-16,12/16/2016,2017,12,16,2017-01-08,01/08/2017,5.92,CHINA - YANTIAN,2016-12-16,12,2017-01-08,I-Knitwear,-67,-90,2016-10-10,2016-10-10,9,20,2016-12-25,2017-01-28,-109,-6,2016-08-29,2017-01-02,9,96,2016-12-25,2017-04-14,2016-12-16,CHINA - YANTIAN,I-Knitwear,2016-12-12,75.8,4,23
CHINA - YANTIAN,I-Knitwear,2016,12,20,2016-12-20,12/20/2016,2017,12,20,2017-01-14,01/14/2017,5.49,CHINA - YANTIAN,2016-12-20,12,2017-01-14,I-Knitwear,-71,-96,2016-10-10,2016-10-10,5,14,2016-12-25,2017-01-28,-113,-12,2016-08-29,2017-01-02,5,90,2016-12-25,2017-04-14,2016-12-20,CHINA - YANTIAN,I-Knitwear,2016-12-16,5.92,4,25
CHINA - YANTIAN,I-Knitwear,2016,12,26,2016-12-26,12/26/2016,2017,12,26,2017-01-19,01/19/2017,8.26,CHINA - YANTIAN,2016-12-26,12,2017-01-19,I-Knitwear,0,-24,2016-12-26,2016-12-26,1,9,2016-12-27,2017-01-28,0,-17,2016-12-26,2017-01-02,1,85,2016-12-27,2017-04-14,2016-12-26,CHINA - YANTIAN,I-Knitwear,2016-12-20,5.49,6,24
CHINA - YANTIAN,K-Shirts,2016,9,15,2016-09-15,09/15/2016,2016,9,15,2016-10-09,10/09/2016,28,CHINA - YANTIAN,2016-09-15,9,2016-10-09,K-Shirts,-76,-100,2016-07-01,2016-07-01,1,1,2016-09-16,2016-10-10,-17,-41,2016-08-29,2016-08-29,101,77,2016-12-25,2016-12-25,,,,,,,24
CHINA - YANTIAN,M-Tops,2017,1,2,2017-01-02,01/02/2017,2017,1,2,2017-02-01,02/01/2017,3.95,CHINA - YANTIAN,2017-01-02,1,2017-02-01,M-Tops,0,-30,2017-01-02,2017-01-02,26,62,2017-01-28,2017-04-04,0,-30,2017-01-02,2017-01-02,102,72,2017-04-14,2017-04-14,2017-01-02,CHINA - YANTIAN,M-Tops,2016-12-25,18.04,8,30
CHINA - YANTIAN,M-Tops,2017,1,9,2017-01-09,01/09/2017,2017,1,9,2017-02-08,02/08/2017,2.04,CHINA - YANTIAN,2017-01-09,1,2017-02-08,M-Tops,-7,-37,2017-01-02,2017-01-02,19,55,2017-01-28,2017-04-04,-7,-37,2017-01-02,2017-01-02,95,65,2017-04-14,2017-04-14,2017-01-09,CHINA - YANTIAN,M-Tops,2017-01-02,3.95,7,30
CHINA - YANTIAN,M-Tops,2017,1,29,2017-01-29,01/29/2017,2017,1,29,2017-03-12,03/12/2017,10.386,CHINA - YANTIAN,2017-01-29,1,2017-03-12,M-Tops,0,-42,2017-01-29,2017-01-29,1,23,2017-01-30,2017-04-04,-27,-69,2017-01-02,2017-01-02,75,33,2017-04-14,2017-04-14,2017-01-29,CHINA - YANTIAN,M-Tops,2017-01-09,2.04,20,42
CHINA - YANTIAN,M-Tops,2017,1,30,2017-01-30,01/30/2017,2017,1,30,2017-03-02,03/02/2017,1.58,CHINA - YANTIAN,2017-01-30,1,2017-03-02,M-Tops,0,-31,2017-01-30,2017-01-30,1,33,2017-01-31,2017-04-04,-28,-59,2017-01-02,2017-01-02,74,43,2017-04-14,2017-04-14,2017-01-30,CHINA - YANTIAN,M-Tops,2017-01-29,10.386,1,31
CHINA - YANTIAN,M-Tops,2017,3,6,2017-03-06,03/06/2017,2017,3,6,2017-03-30,03/30/2017,13.26,CHINA - YANTIAN,2017-03-06,3,2017-03-30,M-Tops,-34,-58,2017-01-31,2017-01-31,29,5,2017-04-04,2017-04-04,-63,-87,2017-01-02,2017-01-02,39,15,2017-04-14,2017-04-14,2017-03-06,CHINA - YANTIAN,M-Tops,2017-01-30,1.58,35,24
CHINA - YANTIAN,M-Tops,2016,5,29,2016-05-29,05/29/2016,2016,5,29,2016-06-23,06/23/2016,0.13,CHINA - YANTIAN,2016-05-29,5,2016-06-23,M-Tops,-15,-40,2016-05-14,2016-05-14,11,8,2016-06-09,2016-07-01,-27,-24,2016-05-02,2016-05-30,1,67,2016-05-30,2016-08-29,,,,,,,25
CHINA - YANTIAN,M-Tops,2016,6,20,2016-06-20,06/20/2016,2016,6,20,2016-07-14,07/14/2016,3.04,CHINA - YANTIAN,2016-06-20,6,2016-07-14,M-Tops,-11,-35,2016-06-09,2016-06-09,11,64,2016-07-01,2016-09-16,-21,-45,2016-05-30,2016-05-30,70,46,2016-08-29,2016-08-29,2016-06-20,CHINA - YANTIAN,M-Tops,2016-05-29,0.13,22,24
CHINA - YANTIAN,M-Tops,2016,8,2,2016-08-02,08/02/2016,2016,8,2,2016-08-25,08/25/2016,0.38,CHINA - YANTIAN,2016-08-02,8,2016-08-25,M-Tops,-32,-55,2016-07-01,2016-07-01,45,22,2016-09-16,2016-09-16,-64,-87,2016-05-30,2016-05-30,27,4,2016-08-29,2016-08-29,2016-08-02,CHINA - YANTIAN,M-Tops,2016-06-20,3.04,43,23
CHINA - YANTIAN,M-Tops,2016,8,11,2016-08-11,08/11/2016,2016,8,11,2016-09-04,09/04/2016,1.84,CHINA - YANTIAN,2016-08-11,8,2016-09-04,M-Tops,-41,-65,2016-07-01,2016-07-01,36,12,2016-09-16,2016-09-16,-73,-6,2016-05-30,2016-08-29,18,112,2016-08-29,2016-12-25,2016-08-11,CHINA - YANTIAN,M-Tops,2016-08-02,0.38,9,24
CHINA - YANTIAN,M-Tops,2016,8,25,2016-08-25,08/25/2016,2016,8,25,2016-09-18,09/18/2016,2.44,CHINA - YANTIAN,2016-08-25,8,2016-09-18,M-Tops,-55,-79,2016-07-01,2016-07-01,22,13,2016-09-16,2016-10-01,-87,-20,2016-05-30,2016-08-29,4,98,2016-08-29,2016-12-25,2016-08-25,CHINA - YANTIAN,M-Tops,2016-08-11,1.84,14,24
CHINA - YANTIAN,M-Tops,2016,8,31,2016-08-31,08/31/2016,2016,8,31,2016-09-21,09/21/2016,1.64,CHINA - YANTIAN,2016-08-31,8,2016-09-21,M-Tops,-61,-82,2016-07-01,2016-07-01,16,10,2016-09-16,2016-10-01,-2,-23,2016-08-29,2016-08-29,116,95,2016-12-25,2016-12-25,2016-08-31,CHINA - YANTIAN,M-Tops,2016-08-25,2.44,6,21
CHINA - YANTIAN,M-Tops,2016,9,2,2016-09-02,09/02/2016,2016,9,2,2016-09-25,09/25/2016,1.3,CHINA - YANTIAN,2016-09-02,9,2016-09-25,M-Tops,-63,-86,2016-07-01,2016-07-01,14,6,2016-09-16,2016-10-01,-4,-27,2016-08-29,2016-08-29,114,91,2016-12-25,2016-12-25,2016-09-02,CHINA - YANTIAN,M-Tops,2016-08-31,1.64,2,23
CHINA - YANTIAN,M-Tops,2016,9,9,2016-09-09,09/09/2016,2016,9,9,2016-10-02,10/02/2016,2.27,CHINA - YANTIAN,2016-09-09,9,2016-10-02,M-Tops,-70,-93,2016-07-01,2016-07-01,7,7,2016-09-16,2016-10-09,-11,-34,2016-08-29,2016-08-29,107,84,2016-12-25,2016-12-25,2016-09-09,CHINA - YANTIAN,M-Tops,2016-09-02,1.3,7,23
CHINA - YANTIAN,M-Tops,2016,9,16,2016-09-16,09/16/2016,2016,9,16,2016-10-09,10/09/2016,0.07,CHINA - YANTIAN,2016-09-16,9,2016-10-09,M-Tops,0,-23,2016-09-16,2016-09-16,15,1,2016-10-01,2016-10-10,-18,-41,2016-08-29,2016-08-29,100,77,2016-12-25,2016-12-25,2016-09-16,CHINA - YANTIAN,M-Tops,2016-09-09,2.27,7,23
CHINA - YANTIAN,M-Tops,2016,9,18,2016-09-18,09/18/2016,2016,9,18,2016-10-12,10/12/2016,1.96,CHINA - YANTIAN,2016-09-18,9,2016-10-12,M-Tops,-2,-26,2016-09-16,2016-09-16,13,74,2016-10-01,2016-12-25,-20,-44,2016-08-29,2016-08-29,98,74,2016-12-25,2016-12-25,2016-09-18,CHINA - YANTIAN,M-Tops,2016-09-16,0.07,2,24
CHINA - YANTIAN,M-Tops,2016,11,21,2016-11-21,11/21/2016,2016,11,21,2016-12-18,12/18/2016,22.02,CHINA - YANTIAN,2016-11-21,11,2016-12-18,M-Tops,-42,-69,2016-10-10,2016-10-10,34,7,2016-12-25,2016-12-25,-84,-111,2016-08-29,2016-08-29,34,7,2016-12-25,2016-12-25,2016-11-21,CHINA - YANTIAN,M-Tops,2016-09-18,1.96,64,27
CHINA - YANTIAN,M-Tops,2016,12,25,2016-12-25,12/25/2016,2017,12,25,2017-01-19,01/19/2017,18.04,CHINA - YANTIAN,2016-12-25,12,2017-01-19,M-Tops,0,-25,2016-12-25,2016-12-25,1,9,2016-12-26,2017-01-28,0,-17,2016-12-25,2017-01-02,1,85,2016-12-26,2017-04-14,2016-12-25,CHINA - YANTIAN,M-Tops,2016-11-21,22.02,34,25
CHINA - YANTIAN,S-Shorts,2017,1,2,2017-01-02,01/02/2017,2017,1,2,2017-02-01,02/01/2017,15.53,CHINA - YANTIAN,2017-01-02,1,2017-02-01,S-Shorts,0,-30,2017-01-02,2017-01-02,26,62,2017-01-28,2017-04-04,0,-30,2017-01-02,2017-01-02,102,72,2017-04-14,2017-04-14,2017-01-02,CHINA - YANTIAN,S-Shorts,2016-12-25,31.81,8,30
CHINA - YANTIAN,S-Shorts,2017,1,23,2017-01-23,01/23/2017,2017,1,23,2017-02-25,02/25/2017,35.21,CHINA - YANTIAN,2017-01-23,1,2017-02-25,S-Shorts,-21,-54,2017-01-02,2017-01-02,5,38,2017-01-28,2017-04-04,-21,-54,2017-01-02,2017-01-02,81,48,2017-04-14,2017-04-14,2017-01-23,CHINA - YANTIAN,S-Shorts,2017-01-02,15.53,21,33
CHINA - YANTIAN,S-Shorts,2017,2,27,2017-02-27,02/27/2017,2017,2,27,2017-03-28,03/28/2017,8.37,CHINA - YANTIAN,2017-02-27,2,2017-03-28,S-Shorts,-27,-56,2017-01-31,2017-01-31,36,7,2017-04-04,2017-04-04,-56,-85,2017-01-02,2017-01-02,46,17,2017-04-14,2017-04-14,2017-02-27,CHINA - YANTIAN,S-Shorts,2017-01-23,35.21,35,29
CHINA - YANTIAN,S-Shorts,2017,3,6,2017-03-06,03/06/2017,2017,3,6,2017-03-30,03/30/2017,26.38,CHINA - YANTIAN,2017-03-06,3,2017-03-30,S-Shorts,-34,-58,2017-01-31,2017-01-31,29,5,2017-04-04,2017-04-04,-63,-87,2017-01-02,2017-01-02,39,15,2017-04-14,2017-04-14,2017-03-06,CHINA - YANTIAN,S-Shorts,2017-02-27,8.37,7,24
CHINA - YANTIAN,S-Shorts,2016,4,14,2016-04-14,04/14/2016,2016,4,14,2016-05-08,05/08/2016,4.62,CHINA - YANTIAN,2016-04-14,4,2016-05-08,S-Shorts,-10,-34,2016-04-04,2016-04-04,17,6,2016-05-01,2016-05-14,-17,-6,2016-03-28,2016-05-02,18,22,2016-05-02,2016-05-30,,,,,,,24
CHINA - YANTIAN,S-Shorts,2016,5,1,2016-05-01,05/01/2016,2016,5,1,2016-05-25,05/25/2016,26.44,CHINA - YANTIAN,2016-05-01,5,2016-05-25,S-Shorts,0,-24,2016-05-01,2016-05-01,1,15,2016-05-02,2016-06-09,-34,-23,2016-03-28,2016-05-02,1,5,2016-05-02,2016-05-30,2016-05-01,CHINA - YANTIAN,S-Shorts,2016-04-14,4.62,17,24
CHINA - YANTIAN,S-Shorts,2016,12,19,2016-12-19,12/19/2016,2017,12,19,2017-01-14,01/14/2017,14.77,CHINA - YANTIAN,2016-12-19,12,2017-01-14,S-Shorts,-70,-96,2016-10-10,2016-10-10,6,14,2016-12-25,2017-01-28,-112,-12,2016-08-29,2017-01-02,6,90,2016-12-25,2017-04-14,2016-12-19,CHINA - YANTIAN,S-Shorts,2016-05-01,26.44,232,26
CHINA - YANTIAN,S-Shorts,2016,12,25,2016-12-25,12/25/2016,2017,12,25,2017-01-19,01/19/2017,31.81,CHINA - YANTIAN,2016-12-25,12,2017-01-19,S-Shorts,0,-25,2016-12-25,2016-12-25,1,9,2016-12-26,2017-01-28,0,-17,2016-12-25,2017-01-02,1,85,2016-12-26,2017-04-14,2016-12-25,CHINA - YANTIAN,S-Shorts,2016-12-19,14.77,6,25
CHINA - YANTIAN,Y-Skirts,2017,1,2,2017-01-02,01/02/2017,2017,1,2,2017-02-01,02/01/2017,24.4,CHINA - YANTIAN,2017-01-02,1,2017-02-01,Y-Skirts,0,-30,2017-01-02,2017-01-02,26,62,2017-01-28,2017-04-04,0,-30,2017-01-02,2017-01-02,102,72,2017-04-14,2017-04-14,2017-01-02,CHINA - YANTIAN,Y-Skirts,2016-12-30,6.534,3,30
CHINA - YANTIAN,Y-Skirts,2017,1,16,2017-01-16,01/16/2017,2017,1,16,2017-02-15,02/15/2017,2.01,CHINA - YANTIAN,2017-01-16,1,2017-02-15,Y-Skirts,-14,-44,2017-01-02,2017-01-02,12,48,2017-01-28,2017-04-04,-14,-44,2017-01-02,2017-01-02,88,58,2017-04-14,2017-04-14,2017-01-16,CHINA - YANTIAN,Y-Skirts,2017-01-02,24.4,14,30
CHINA - YANTIAN,Y-Skirts,2017,1,29,2017-01-29,01/29/2017,2017,1,29,2017-03-12,03/12/2017,43.004,CHINA - YANTIAN,2017-01-29,1,2017-03-12,Y-Skirts,0,-42,2017-01-29,2017-01-29,1,23,2017-01-30,2017-04-04,-27,-69,2017-01-02,2017-01-02,75,33,2017-04-14,2017-04-14,2017-01-29,CHINA - YANTIAN,Y-Skirts,2017-01-16,2.01,13,42
CHINA - YANTIAN,Y-Skirts,2017,1,30,2017-01-30,01/30/2017,2017,1,30,2017-03-02,03/02/2017,2.83,CHINA - YANTIAN,2017-01-30,1,2017-03-02,Y-Skirts,0,-31,2017-01-30,2017-01-30,1,33,2017-01-31,2017-04-04,-28,-59,2017-01-02,2017-01-02,74,43,2017-04-14,2017-04-14,2017-01-30,CHINA - YANTIAN,Y-Skirts,2017-01-29,43.004,1,31
CHINA - YANTIAN,Y-Skirts,2016,4,1,2016-04-01,04/01/2016,2016,4,1,2016-04-24,04/24/2016,25.16,CHINA - YANTIAN,2016-04-01,4,2016-04-24,Y-Skirts,-4,-27,2016-03-28,2016-03-28,3,7,2016-04-04,2016-05-01,-4,-27,2016-03-28,2016-03-28,31,8,2016-05-02,2016-05-02,,,,,,,23
CHINA - YANTIAN,Y-Skirts,2016,4,5,2016-04-05,04/05/2016,2016,4,5,2016-04-27,04/27/2016,10.26,CHINA - YANTIAN,2016-04-05,4,2016-04-27,Y-Skirts,-1,-23,2016-04-04,2016-04-04,26,4,2016-05-01,2016-05-01,-8,-30,2016-03-28,2016-03-28,27,5,2016-05-02,2016-05-02,2016-04-05,CHINA - YANTIAN,Y-Skirts,2016-04-01,25.16,4,22
CHINA - YANTIAN,Y-Skirts,2016,4,12,2016-04-12,04/12/2016,2016,4,12,2016-05-04,05/04/2016,0.63,CHINA - YANTIAN,2016-04-12,4,2016-05-04,Y-Skirts,-8,-30,2016-04-04,2016-04-04,19,10,2016-05-01,2016-05-14,-15,-2,2016-03-28,2016-05-02,20,26,2016-05-02,2016-05-30,2016-04-12,CHINA - YANTIAN,Y-Skirts,2016-04-05,10.26,7,22
CHINA - YANTIAN,Y-Skirts,2016,4,26,2016-04-26,04/26/2016,2016,4,26,2016-05-19,05/19/2016,7.46,CHINA - YANTIAN,2016-04-26,4,2016-05-19,Y-Skirts,-22,-45,2016-04-04,2016-04-04,5,21,2016-05-01,2016-06-09,-29,-17,2016-03-28,2016-05-02,6,11,2016-05-02,2016-05-30,2016-04-26,CHINA - YANTIAN,Y-Skirts,2016-04-12,0.63,14,23
CHINA - YANTIAN,Y-Skirts,2016,5,1,2016-05-01,05/01/2016,2016,5,1,2016-05-25,05/25/2016,47.24,CHINA - YANTIAN,2016-05-01,5,2016-05-25,Y-Skirts,0,-24,2016-05-01,2016-05-01,1,15,2016-05-02,2016-06-09,-34,-23,2016-03-28,2016-05-02,1,5,2016-05-02,2016-05-30,2016-05-01,CHINA - YANTIAN,Y-Skirts,2016-04-26,7.46,5,24
CHINA - YANTIAN,Y-Skirts,2016,5,19,2016-05-19,05/19/2016,2016,5,19,2016-06-12,06/12/2016,8.38,CHINA - YANTIAN,2016-05-19,5,2016-06-12,Y-Skirts,-5,-29,2016-05-14,2016-05-14,21,19,2016-06-09,2016-07-01,-17,-13,2016-05-02,2016-05-30,11,78,2016-05-30,2016-08-29,2016-05-19,CHINA - YANTIAN,Y-Skirts,2016-05-01,47.24,18,24
CHINA - YANTIAN,Y-Skirts,2016,5,29,2016-05-29,05/29/2016,2016,5,29,2016-06-23,06/23/2016,8.54,CHINA - YANTIAN,2016-05-29,5,2016-06-23,Y-Skirts,-15,-40,2016-05-14,2016-05-14,11,8,2016-06-09,2016-07-01,-27,-24,2016-05-02,2016-05-30,1,67,2016-05-30,2016-08-29,2016-05-29,CHINA - YANTIAN,Y-Skirts,2016-05-19,8.38,10,25
CHINA - YANTIAN,Y-Skirts,2016,6,3,2016-06-03,06/03/2016,2016,6,3,2016-06-28,06/28/2016,9.68,CHINA - YANTIAN,2016-06-03,6,2016-06-28,Y-Skirts,-20,-45,2016-05-14,2016-05-14,6,3,2016-06-09,2016-07-01,-4,-29,2016-05-30,2016-05-30,87,62,2016-08-29,2016-08-29,2016-06-03,CHINA - YANTIAN,Y-Skirts,2016-05-29,8.54,5,25
CHINA - YANTIAN,Y-Skirts,2016,6,13,2016-06-13,06/13/2016,2016,6,13,2016-07-07,07/07/2016,3.08,CHINA - YANTIAN,2016-06-13,6,2016-07-07,Y-Skirts,-4,-28,2016-06-09,2016-06-09,18,71,2016-07-01,2016-09-16,-14,-38,2016-05-30,2016-05-30,77,53,2016-08-29,2016-08-29,2016-06-13,CHINA - YANTIAN,Y-Skirts,2016-06-03,9.68,10,24
CHINA - YANTIAN,Y-Skirts,2016,6,16,2016-06-16,06/16/2016,2016,6,16,2016-07-10,07/10/2016,12.79,CHINA - YANTIAN,2016-06-16,6,2016-07-10,Y-Skirts,-7,-31,2016-06-09,2016-06-09,15,68,2016-07-01,2016-09-16,-17,-41,2016-05-30,2016-05-30,74,50,2016-08-29,2016-08-29,2016-06-16,CHINA - YANTIAN,Y-Skirts,2016-06-13,3.08,3,24
CHINA - YANTIAN,Y-Skirts,2016,6,20,2016-06-20,06/20/2016,2016,6,20,2016-07-14,07/14/2016,10.02,CHINA - YANTIAN,2016-06-20,6,2016-07-14,Y-Skirts,-11,-35,2016-06-09,2016-06-09,11,64,2016-07-01,2016-09-16,-21,-45,2016-05-30,2016-05-30,70,46,2016-08-29,2016-08-29,2016-06-20,CHINA - YANTIAN,Y-Skirts,2016-06-16,12.79,4,24
CHINA - YANTIAN,Y-Skirts,2016,7,14,2016-07-14,07/14/2016,2016,7,14,2016-08-10,08/10/2016,5.2,CHINA - YANTIAN,2016-07-14,7,2016-08-10,Y-Skirts,-13,-40,2016-07-01,2016-07-01,64,37,2016-09-16,2016-09-16,-45,-72,2016-05-30,2016-05-30,46,19,2016-08-29,2016-08-29,2016-07-14,CHINA - YANTIAN,Y-Skirts,2016-06-20,10.02,24,27
CHINA - YANTIAN,Y-Skirts,2016,7,18,2016-07-18,07/18/2016,2016,7,18,2016-08-10,08/10/2016,0.08,CHINA - YANTIAN,2016-07-18,7,2016-08-10,Y-Skirts,-17,-40,2016-07-01,2016-07-01,60,37,2016-09-16,2016-09-16,-49,-72,2016-05-30,2016-05-30,42,19,2016-08-29,2016-08-29,2016-07-18,CHINA - YANTIAN,Y-Skirts,2016-07-14,5.2,4,23
CHINA - YANTIAN,Y-Skirts,2016,8,2,2016-08-02,08/02/2016,2016,8,2,2016-08-25,08/25/2016,2.92,CHINA - YANTIAN,2016-08-02,8,2016-08-25,Y-Skirts,-32,-55,2016-07-01,2016-07-01,45,22,2016-09-16,2016-09-16,-64,-87,2016-05-30,2016-05-30,27,4,2016-08-29,2016-08-29,2016-08-02,CHINA - YANTIAN,Y-Skirts,2016-07-18,0.08,15,23
